id,name,popularity,duration_ms,album_name,release_date,artist_name,genre,artist_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
5gb9UJkh8TfrNMRYOJNbew,Gives You Hell,71,213106,When The World Comes Down,2008-01-01,The All-American Rejects,modern rock,70,0.718,0.691,-6.44,0.0387,0.0159,0,0.0627,0.552,100.008,2008
2moTY9zKAZkRsODU4TUXY6,Messin' Around (with Enrique Iglesias),55,223265,Messin' Around (w/ Enrique Iglesias) (with Enrique Iglesias),2016-05-26,Pitbull,dance pop,83,0.576,0.807,-4.602,0.0454,0.0157,0,0.0338,0.765,158.002,2016
4d2hD63oUGU3s7L66JD0BE,Dance Again,66,237266,Dance Again...The Hits,2012-07-20,Jennifer Lopez,dance pop,79,0.792,0.856,-5.236,0.067,0.0159,2.88E-06,0.0981,0.714,127.988,2012
3FcuEYORBT54KSVDRhr4zC,Goin' In,51,247880,Goin' In,2012-01-01,Jennifer Lopez,dance pop,79,0.675,0.852,-4.396,0.0357,0.0175,0,0.099,0.337,129.985,2012
6Bjtr3tPdto5nyuLYf61sN,Cold Water (feat. Justin Bieber & MØ),69,185351,Cold Water (feat. Justin Bieber & MØ),2016-07-22,Major Lazer,dance pop,80,0.608,0.798,-5.092,0.0432,0.0736,0,0.156,0.501,92.943,2016
7BKLCZ1jbUBVqRi2FVlTVw,Closer,84,244960,Closer,2016-07-29,The Chainsmokers,dance pop,84,0.748,0.524,-5.599,0.0338,0.414,0,0.111,0.661,95.01,2016
4Ce37cRWvM1vIGGynKcs22,Starving,76,181880,Starving,2016-07-22,Hailee Steinfeld,dance pop,77,0.728,0.616,-4.238,0.0645,0.378,0,0.105,0.508,99.962,2016
6i0V12jOa3mr6uu4WYhUBr,Heathens,81,195920,Heathens,2016-06-16,Twenty One Pilots,modern rock,84,0.732,0.396,-9.348,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,2016
3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,65,199179,Lady Wood,2016-10-28,Tove Lo,dance pop,77,0.674,0.694,-7.076,0.109,0.313,7.17E-06,0.0752,0.203,101.993,2016
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,81,205946,Encore,2016-08-05,DJ Snake,dance pop,80,0.649,0.716,-5.371,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,2016
4qqArAiTPueDxIp7cf87h7,Final Song,68,235826,Final Song,2016-05-13,MØ,dance pop,73,0.695,0.672,-6.109,0.0345,0.014,8.44E-05,0.0756,0.245,104.988,2016
7xrA11O07xo57Bbg6p4hck,Body Say,61,193893,Body Say,2016-07-01,Demi Lovato,dance pop,84,0.628,0.74,-4.836,0.0358,0.00415,0,0.277,0.257,86.983,2016
7yCqehT9dKACTFy7YugP0J,You & Me,66,218493,Gossip Columns,2017-10-13,Marc E. Bassy,indie poptimism,71,0.449,0.635,-8.301,0.275,0.0413,0,0.188,0.608,84.414,2017
46ydq5g3k17iLJs3qMDvO6,Hurts So Good,74,208728,Astrid S,2016-05-20,Astrid S,dance pop,75,0.675,0.609,-5.027,0.0586,0.084,0,0.0957,0.378,120.039,2016
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,80,230226,Know-It-All (Deluxe),2016-03-11,Alessia Cara,canadian contemporary r&b,81,0.319,0.739,-5.74,0.272,0.0285,0,0.111,0.449,194.169,2016
0nUGa8WQpQqg2vzJUprEo5,Make Me... (feat. G-Eazy),58,230960,Glory (Deluxe Version),2016-08-26,Britney Spears,dance pop,82,0.701,0.7,-6.672,0.0925,0.146,0,0.206,0.592,122.984,2016
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),77,195546,Layers,2016-11-04,Kungs,edm,66,0.792,0.717,-4.759,0.0393,0.0927,3.59E-05,0.226,0.466,121.985,2016
1nAGuIZXz6vb8XW0xiMqic,Papi,58,223493,Love?,2011-01-01,Jennifer Lopez,dance pop,79,0.705,0.805,-4.887,0.0595,0.134,0.000139,0.367,0.887,120.022,2011
5KMOu6OCBeBrT5Xuq5xuYo,Comeback,46,202026,Feline (Deluxe),2015-08-14,Ella Eyre,dance pop,69,0.702,0.698,-5.687,0.0339,0.000463,0,0.0784,0.565,126.847,2015
28duVDTZdcQ9ppAoVauGlB,Dirty Work,48,187872,Dirty Work,2016-07-29,Austin Mahone,dance pop,64,0.789,0.665,-3.648,0.0674,0.252,0,0.0623,0.91,104.972,2016
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",74,196160,Laundry Service,2001-11-13,Shakira,colombian pop,84,0.793,0.832,-4.862,0.0406,0.236,1.12E-05,0.202,0.872,107.661,2001
33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",75,280000,Let's Talk About Love,1997-10-24,Céline Dion,canadian pop,78,0.428,0.276,-11.729,0.0312,0.732,5.33E-06,0.117,0.0382,99.195,1997
5kK1Iru9ogP3Iy1zsANU1n,The Power of Love,69,342400,The Colour Of My Love,1993-11-09,Céline Dion,canadian pop,78,0.546,0.519,-9.072,0.0291,0.36,0.00046,0.24,0.247,140.054,1993
5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,68,456866,Falling into You,1996-02-28,Céline Dion,canadian pop,78,0.384,0.438,-9.149,0.0361,0.753,0,0.101,0.286,87.624,1996
6kQz6t5z1FK4uohPh8Kd73,Let's Get Loud,66,238226,On The 6,1999-04-20,Jennifer Lopez,dance pop,79,0.82,0.937,-4.81,0.0542,0.139,7.40E-05,0.325,0.922,131.006,1999
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,79,195706,In the Name of Love,2016-07-29,Martin Garrix,big room,81,0.501,0.519,-5.88,0.0409,0.109,0,0.454,0.168,133.99,2016
0fjqx2nfpWXdbrbnxDDgPT,I Luh Ya Papi,47,207133,A.K.A. (Deluxe),2014-06-17,Jennifer Lopez,dance pop,79,0.731,0.74,-6.307,0.457,0.449,0,0.13,0.588,96.015,2014
1zVhMuH7agsRe6XkljIY4U,human,64,250706,human,2013-11-18,Christina Perri,dance pop,74,0.439,0.489,-6.286,0.0368,0.132,0.000643,0.114,0.253,143.808,2013
1pKeFVVUOPjFsOABub0OaV,Side To Side,75,226160,Dangerous Woman,2016-05-20,Ariana Grande,pop,97,0.65,0.736,-5.84,0.229,0.0528,0,0.235,0.613,159.173,2016
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),73,210226,This Is Acting (Deluxe Version),2016-10-21,Sia,australian dance,89,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,2016
7MXVkk9YMctZqd1Srtv4MB,Starboy,84,230453,Starboy,2016-11-25,The Weeknd,canadian contemporary r&b,94,0.679,0.587,-7.015,0.276,0.141,6.35E-06,0.137,0.486,186.003,2016
2s0Dn2mtvp94wUkyaB8nJc,in my miNd,55,212266,Noyes Complaint,2016-10-28,Maty Noyes,electropop,60,0.768,0.632,-3.877,0.0252,0.469,0,0.0391,0.788,102.074,2016
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,70,224030,So Good,2017-03-17,Zara Larsson,dance pop,80,0.576,0.782,-4.825,0.0296,0.00778,0,0.285,0.355,141.153,2017
2rizacJSyD9S1IQUxUxnsK,All We Know,69,194080,All We Know,2016-09-29,The Chainsmokers,dance pop,84,0.662,0.586,-8.821,0.0307,0.097,0.00272,0.115,0.296,90,2016
3odrUVQ9tvRpkC9II2oWzx,"Still Falling For You - From ""Bridget Jones's Baby""",64,240867,"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)",2016-08-19,Ellie Goulding,dance pop,81,0.473,0.518,-8.1,0.0405,0.553,1.26E-06,0.111,0.18,96.129,2016
34i4yxPrHWquuR4kjiivFO,Somebody Else,59,233076,Somebody Else,2016-09-09,VÉRITÉ,brooklyn indie,59,0.674,0.593,-6.47,0.0582,0.201,0.000529,0.209,0.464,116.995,2016
16Ah4QqH4mgYVXqfC4mdSd,LUV,66,228640,I Told You,2016-08-19,Tory Lanez,canadian hip hop,84,0.539,0.528,-8.113,0.252,0.0108,0,0.117,0.252,190.169,2016
5fo4LbJ8lOaB54wcM5wPMv,Come First,50,171844,Bop City,2016-10-21,Terror Jr,dance pop,54,0.905,0.216,-11.331,0.16,0.111,0.000597,0.0911,0.392,95.048,2016
0kSghUlpubMeFrxYmphEeT,Friends With Benefits (KSI vs MNDM),47,166572,Friends With Benefits (KSI vs MNDM),2016-07-29,KSI,uk hip hop,75,0.839,0.595,-5.985,0.0818,0.00502,0.0339,0.0522,0.834,123.98,2016
56ZrTFkANjeAMiS14njg4E,Perfect Illusion,64,182000,Joanne (Deluxe),2016-10-21,Lady Gaga,dance pop,88,0.613,0.857,-5.492,0.0366,0.0012,0,0.358,0.664,124.987,2016
1Tfix64VDRzgF4jLApxgsy,Round & Round,43,185880,For You,2014-11-24,Selena Gomez,dance pop,86,0.526,0.703,-4.086,0.0772,0.00252,0,0.648,0.511,127.939,2014
2pmtavvgqZN52EePYxutgk,Your Body,60,239853,Lotus (Deluxe Version),2012-11-09,Christina Aguilera,dance pop,81,0.593,0.781,-5.292,0.0547,0.000739,0,0.225,0.575,103.024,2012
1vvNmPOiUuyCbgWmtc6yfm,My Way,75,219159,My Way,2016-09-16,Calvin Harris,dance pop,86,0.819,0.913,-3.059,0.0427,0.0935,3.72E-05,0.161,0.536,119.989,2016
5o3GnrcFtvkdf3zFznuSbA,Don't Wanna Know (feat. Kendrick Lamar),71,214265,Red Pill Blues (Deluxe),2018-06-15,Maroon 5,pop,87,0.783,0.61,-6.124,0.0696,0.343,0,0.0983,0.418,100.047,2018
2gFvRmQiWg9fN9i74Q0aiw,24K Magic,67,225983,24K Magic,2016-10-07,Bruno Mars,dance pop,88,0.818,0.803,-4.282,0.0797,0.034,0,0.153,0.632,106.97,2016
6s7PleW93OfE3YnujL9yxw,True Disaster,55,204194,Lady Wood,2016-10-28,Tove Lo,dance pop,77,0.608,0.759,-6.096,0.0441,0.0528,3.41E-06,0.103,0.336,96.959,2016
5qYp1Wf3gh0lGWdIS5lIrX,Trust Nobody (feat. Selena Gomez & Tory Lanez),59,215670,9,2017-04-28,Cashmere Cat,dance pop,60,0.49,0.625,-7.248,0.185,0.497,0,0.118,0.748,78.762,2017
56RVUAFH9NF8zhTZ5A9KVF,Call on Me - Ryan Riback Remix,44,222000,Call on Me (Ryan Riback Remix),2017-02-10,Starley,aussietronica,61,0.691,0.821,-4.527,0.0401,0.136,0.000115,0.092,0.759,104.961,2017
4wAJ8aQ9Ufj9ylfWESkrDL,Do It Like A Dude,60,195240,Who You Are (Platinum Edition),2011-01-01,Jessie J,dance pop,75,0.663,0.843,-3.672,0.049,0.0491,0,0.364,0.375,140.036,2011
4PYiIgzcp4o5pEYji1xY9q,Masterpiece,62,220653,Sweet Talker (Deluxe Version),2014-10-14,Jessie J,dance pop,75,0.661,0.733,-2.7,0.0434,0.0153,0,0.0982,0.612,143.932,2014
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,68,260640,Beauty Behind The Madness,2015-08-28,The Weeknd,canadian contemporary r&b,94,0.501,0.403,-9.611,0.0747,0.116,1.03E-05,0.124,0.27,132.608,2015
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),76,251088,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,Clean Bandit,dance pop,80,0.72,0.763,-4.068,0.0523,0.406,0,0.18,0.742,101.965,2016
3z1xBUxZQ9dHnrSBmnzL0B,Words,40,212923,"Sit Still, Look Pretty",2016-10-07,Daya,dance pop,74,0.751,0.78,-4.886,0.0603,0.178,0,0.0801,0.548,125.013,2016
2PC9Tl8SWVO2yhDDtJcrAi,Setting Fires,54,247426,Collage EP,2016-11-04,The Chainsmokers,dance pop,84,0.626,0.717,-5.751,0.0375,0.017,0,0.261,0.56,105.039,2016
2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),52,195428,Dynamite (feat. Pretty Sister),2016-08-26,Nause,edm,50,0.811,0.801,-6,0.0802,0.0548,2.09E-05,0.0742,0.693,105.055,2016
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),73,239293,bloom,2017-05-12,Machine Gun Kelly,ohio hip hop,87,0.697,0.691,-4.757,0.146,0.214,0,0.185,0.305,137.853,2017
2i9q8CteBmpslOJeQdMGqA,Slumber Party feat. Tinashe,57,213534,Glory (Deluxe Version),2016-08-26,Britney Spears,dance pop,82,0.752,0.784,-4.941,0.0754,0.322,0,0.11,0.464,135.039,2016
2kWowW0k4oFymhkr7LmvzO,Come with Me Now,68,211960,Lunatic,2014-01-27,KONGOS,modern alternative rock,58,0.654,0.726,-3.803,0.0401,0.0311,6.35E-05,0.0618,0.728,103.987,2014
2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),59,244173,Greenlight (feat. Flo Rida & LunchMoney Lewis),2016-07-22,Pitbull,dance pop,83,0.695,0.837,-5.617,0.281,0.245,0,0.367,0.639,115.067,2016
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,70,186066,Chocolate Factory,2003,R. Kelly,None,70,0.795,0.523,-7.165,0.0423,0.061,0,0.0914,0.855,133.024,2003
6BNTE1RqnGnSCCgOcJN6oc,Diamonds Are A Girl's Best Friend / Material Girl (Glee Cast Version),42,174600,"Glee: The Music, The Complete Season Four",2014-01-14,Glee Cast,glee club,79,0.643,0.827,-6.129,0.1,0.0073,0,0.339,0.477,109.981,2014
3BuLtAmXKy5uQYl4ED1zBT,Weak,69,201160,The Click,2017-06-30,AJR,modern rock,77,0.673,0.637,-4.518,0.0429,0.137,0,0.184,0.678,123.98,2017
5EGPf0nqO7vEIwsOX6Er98,Obsessed,69,242200,Memoirs of an imperfect Angel (International Version),2009-01-01,Mariah Carey,dance pop,87,0.742,0.468,-5.557,0.0625,0.0465,0,0.826,0.369,86.443,2009
5LtNBCM2ve0SxP0dlRVvMu,I'm Gonna Show You Crazy,67,207775,I'm Gonna Show You Crazy,2014-12-19,Bebe Rexha,dance pop,82,0.474,0.537,-6.77,0.0649,0.0758,0,0.316,0.335,90.103,2014
